idxes,boston_mu,boston_std,concrete_mu,concrete_std,energy_mu,energy_std,kin8nm_mu,kin8nm_std,naval_mu,naval_std,power_mu,power_std,wine_mu,wine_std,yacht_mu,yacht_std
NRC_w10_coverage_90,0.9538461923599243,0.01961160883805095,0.9067961215972901,0.0376518782812452,0.9179487466812134,0.04971978368334392,0.902801513671875,0.011040456495821237,0.9128033757209778,0.019939521294393872,0.9062630653381347,0.007509852442804122,0.9046843767166137,0.017252812979358018,0.94375,0.023385358667337132
NRC_w13_MACE_Loss,0.04993471577763557,0.01623642980717871,0.02762827295809984,0.008468504827658117,0.0513089369982481,0.03405094147397958,0.009722471795976162,0.0021509897308071516,0.011781196482479573,0.005822770683972609,0.009834876749664545,0.002617608111272028,0.020657239109277727,0.010847329516689147,0.05499739944934845,0.01618693991866419
NRC_w13_AGCE_Loss,0.21570181250572204,0.027156747693996564,0.1753280758857727,0.042497454633667955,0.24673010110855104,0.06781264159283563,0.05787652432918548,0.007058288173822464,0.049304144084453584,0.010555265953486265,0.05517169460654259,0.013615699823015033,0.0937386155128479,0.029721027960935013,0.30727879106998446,0.08088132887403814
NRC_w13_CheckScore,0.7461335778236389,0.036813607301661874,1.9022252321243287,0.1640887864484999,0.5204167246818543,0.17236603379540716,0.0246166355907917,0.0009856480818919541,0.0008120937389321625,0.00017974080360851457,1.2350419759750366,0.08706952121675186,0.20310686826705932,0.008960908258229103,0.333325657248497,0.09278134810349803
NRC_w13_sharpness_90,10.515597343444824,0.7900891034063351,22.308647537231444,1.0646946736913836,7.17816047668457,2.5208888246247505,0.28888556361198425,0.005955490994324022,0.009790541045367718,0.0022561497748477127,14.171478080749512,1.3424371201081278,2.3375663280487062,0.051226142172401457,5.383046817779541,1.720602261149906
NRC_w13_coverage_90,0.9538461923599243,0.01961160883805095,0.9067961215972901,0.0376518782812452,0.9179487466812134,0.04971978368334392,0.903045117855072,0.011363606577168875,0.9087866306304931,0.016853144014681513,0.9060542941093445,0.007110381581006854,0.9050917029380798,0.017922604625887545,0.94375,0.023385358667337132
NRC_w16_MACE_Loss,0.04985592737793922,0.01619769238492766,0.02754867747426033,0.008219826171838772,0.05119126848876476,0.034309375579098904,0.009766131360083818,0.0021417346767332165,0.00998037839308381,0.004007619593273651,0.009854441601783037,0.002623553036682095,0.020622738264501096,0.010947529410130432,0.055361516773700714,0.016668512148054402
NRC_w16_AGCE_Loss,0.26761454045772554,0.04977552800856415,0.18847999572753907,0.03149789845278761,0.2039645493030548,0.058727468496407226,0.07003854587674141,0.010735292403938352,0.05695970505475998,0.018299653729507686,0.05512623563408851,0.011207820195606417,0.07248766422271728,0.019042040626146214,0.32480968832969664,0.0680342298135104
NRC_w16_CheckScore,0.7469181418418884,0.03655035264604315,1.9030791759490966,0.1642800614238254,0.5215963006019593,0.17283376069938156,0.024626871198415758,0.0009894637375340918,0.0008298997767269611,0.000196698256429454,1.236588430404663,0.08881052475209261,0.20315637290477753,0.008971939667641229,0.33369742035865785,0.09282690895334669
NRC_w16_sharpness_90,10.526091766357421,0.7940508004511152,22.40122299194336,1.1227606907204168,7.168534755706787,2.523753034615001,0.28906329870224,0.005934081498240916,0.009844637848436833,0.0022750989054039425,14.179544639587402,1.3475822091882048,2.3393855571746824,0.05200136778489912,5.3306489944458,1.6764151855290819
NRC_w16_coverage_90,0.9538461923599243,0.01961160883805095,0.9067961215972901,0.0376518782812452,0.9128205299377441,0.05089597603290534,0.903045117855072,0.011363606577168875,0.9057740807533264,0.0142465961984274,0.9058455348014831,0.006171919245039128,0.9054990410804749,0.017358258105491173,0.9375,0.02795084971874737
NRC_w19_MACE_Loss,0.04995316192507744,0.01620255911577349,0.02740325443446636,0.008019857912435768,0.05124043747782707,0.034221981792119126,0.009750801231712103,0.0021441602106103495,0.009074782580137252,0.003229017249795192,0.009864487871527671,0.00269191157059337,0.02064187601208687,0.010973236049510343,0.05542401671409607,0.016970183306888542
NRC_w19_AGCE_Loss,0.2198347419500351,0.04201756980881839,0.18593979477882386,0.044843458291261164,0.19795827567577362,0.05314260623856539,0.06870916038751602,0.01095618613491735,0.05997695997357368,0.005921439287176524,0.06229290440678596,0.011454260176197101,0.09871522560715676,0.03403426241803278,0.3357426285743713,0.04975160096953664
NRC_w19_CheckScore,0.7473288655281067,0.03644231509200187,1.9034653425216674,0.16430132156672747,0.5224273681640625,0.17309763320641625,0.024632684141397476,0.0009916847584104068,0.0008407296845689416,0.00020722564422913164,1.2374675750732422,0.08981285809399543,0.20318253934383393,0.008976669752210436,0.33386759757995604,0.09280153190231659
NRC_w19_sharpness_90,10.521857070922852,0.7915854785974907,22.4216007232666,1.1319105034830925,7.139142036437988,2.5375589006712556,0.2891590654850006,0.005920419431555491,0.00987149253487587,0.002282156387344146,14.183959197998046,1.3499214211926314,2.340896797180176,0.05214958949253351,5.286196660995484,1.6415387437062423
NRC_w19_coverage_90,0.9538461923599243,0.01961160883805095,0.9067961215972901,0.0376518782812452,0.9102564215660095,0.04998355164805122,0.903045117855072,0.011363606577168875,0.9039330840110779,0.013277780915570291,0.9058455348014831,0.006171919245039128,0.9054990410804749,0.017358258105491173,0.9375,0.02795084971874737
